gen,best_cost,mean_cost,best_Kp,best_Ki,best_Kd
56,910.0526897610494,910.0526897610494,3.723939245689139,3.613197657795844,0.2831923873727682
57,910.0526897610494,910.0526897610494,3.723939245689139,3.613197657795844,0.2831923873727682
58,910.0526897610494,910.0526897610494,3.723939245689139,3.613197657795844,0.2831923873727682
59,910.0526897610494,910.0526897610494,3.723939245689139,3.613197657795844,0.2831923873727682
60,910.0526897610494,910.0526897610494,3.723939245689139,3.613197657795844,0.2831923873727682
61,910.0526897610494,910.0526897610494,3.723939245689139,3.613197657795844,0.2831923873727682
62,910.0526897610494,910.0526897610494,3.723939245689139,3.613197657795844,0.2831923873727682
63,910.0526897610494,910.0526897610494,3.723939245689139,3.613197657795844,0.2831923873727682
64,910.0526897610494,910.0526897610494,3.723939245689139,3.613197657795844,0.2831923873727682
65,900.541521909689,900.541521909689,3.6027628236387574,3.4635263895000774,0.27243112729774954
66,900.541521909689,900.541521909689,3.6027628236387574,3.4635263895000774,0.27243112729774954
67,900.541521909689,900.541521909689,3.6027628236387574,3.4635263895000774,0.27243112729774954
68,900.541521909689,900.541521909689,3.6027628236387574,3.4635263895000774,0.27243112729774954
69,900.541521909689,900.541521909689,3.6027628236387574,3.4635263895000774,0.27243112729774954
70,900.3826498097809,900.3826498097809,3.6837705534521272,3.4617949002530457,0.27282308642165565
71,900.3826498097809,900.3826498097809,3.6837705534521272,3.4617949002530457,0.27282308642165565
72,900.3826498097809,900.3826498097809,3.6837705534521272,3.4617949002530457,0.27282308642165565
73,900.3826498097809,900.3826498097809,3.6837705534521272,3.4617949002530457,0.27282308642165565
74,900.3826498097809,900.3826498097809,3.6837705534521272,3.4617949002530457,0.27282308642165565
75,900.3826498097809,900.3826498097809,3.6837705534521272,3.4617949002530457,0.27282308642165565
76,900.3513829582552,900.3513829582552,3.6509692036489607,3.503318638274701,0.2754825689158441
77,890.9345137322705,890.9345137322705,3.644406242836598,3.3980980293536085,0.2680102671604403
78,890.9345137322705,890.9345137322705,3.644406242836598,3.3980980293536085,0.2680102671604403
79,890.9345137322705,890.9345137322705,3.644406242836598,3.3980980293536085,0.2680102671604403
80,890.9345137322705,890.9345137322705,3.644406242836598,3.3980980293536085,0.2680102671604403
81,890.9345137322705,890.9345137322705,3.644406242836598,3.3980980293536085,0.2680102671604403
82,890.9345137322705,890.9345137322705,3.644406242836598,3.3980980293536085,0.2680102671604403
83,890.9345137322705,890.9345137322705,3.644406242836598,3.3980980293536085,0.2680102671604403
84,890.9345137322705,890.9345137322705,3.644406242836598,3.3980980293536085,0.2680102671604403
85,890.9345137322705,890.9345137322705,3.644406242836598,3.3980980293536085,0.2680102671604403
86,890.9345137322705,890.9345137322705,3.644406242836598,3.3980980293536085,0.2680102671604403
87,890.9345137322705,890.9345137322705,3.644406242836598,3.3980980293536085,0.2680102671604403
88,890.9345137322705,890.9345137322705,3.644406242836598,3.3980980293536085,0.2680102671604403
89,890.822965634743,890.822965634743,3.661592638973379,3.454019542471798,0.27202628336242096
90,890.822965634743,890.822965634743,3.661592638973379,3.454019542471798,0.27202628336242096
91,890.822965634743,890.822965634743,3.661592638973379,3.454019542471798,0.27202628336242096
92,890.822965634743,890.822965634743,3.661592638973379,3.454019542471798,0.27202628336242096
93,890.8134740116545,890.8134740116545,3.6476877232427793,3.4507083338141546,0.2717464180381422
94,890.8134740116545,890.8134740116545,3.6476877232427793,3.4507083338141546,0.2717464180381422
95,890.8134740116545,890.8134740116545,3.6476877232427793,3.4507083338141546,0.2717464180381422
96,890.8134740116545,890.8134740116545,3.6476877232427793,3.4507083338141546,0.2717464180381422
97,890.8134740116545,890.8134740116545,3.6476877232427793,3.4507083338141546,0.2717464180381422
98,890.8134740116545,890.8134740116545,3.6476877232427793,3.4507083338141546,0.2717464180381422
99,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
100,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
101,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
102,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
103,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
104,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
105,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
106,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
107,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
108,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
109,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
110,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
111,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
112,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
113,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
114,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
115,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
116,890.8104195439464,890.8104195439464,3.659741190245223,3.451598858559043,0.2718631334554278
